variable,exposure_type,lag_window,exposure_value,exposure_probability,reference_value,RR,sensitivity_key,sensitivity_label,sensitivity_order,model_key,specification_order
rh,mavg,4,89.92292729,0.97,76.166598945,1.000929135562,lag_df4,Lag spline df = 4,2,lag_df4__rh__mavg,29
rh,mavg,4,90.9308004652,0.98,76.166598945,1.00069264678866,lag_df4,Lag spline df = 4,2,lag_df4__rh__mavg,29
rh,mavg,4,92.5559880265333,0.99,76.166598945,1.00025795174865,lag_df4,Lag spline df = 4,2,lag_df4__rh__mavg,29
ssr,mavg,4,1.944673,0.01,12.787697,0.976589309434219,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,2.6523456,0.02,12.787697,0.978203350305099,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,3.189328,0.03,12.787697,0.979426291266779,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,3.61973228832,0.04,12.787697,0.980404804133661,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,4.02205824,0.05,12.787697,0.98131772342472,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,4.38614026666667,0.06,12.787697,0.982142115927722,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,4.71550509090909,0.07,12.787697,0.982886255057417,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,5.02689664,0.08,12.787697,0.983588180501527,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,5.31854136,0.09,12.787697,0.984244037273121,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,5.590286,0.1,12.787697,0.98485367276366,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,5.85069116533333,0.11,12.787697,0.985436440824804,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,6.100882,0.12,12.787697,0.985994947126537,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,6.34631533333333,0.13,12.787697,0.986541417939035,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,6.580677856,0.14,12.787697,0.98706185972041,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,6.80805926666667,0.15,12.787697,0.987565446542093,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,7.02449127272727,0.16,12.787697,0.98804348974998,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,7.23230030729333,0.17,12.787697,0.988501249613583,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,7.43513077818182,0.18,12.787697,0.988946828173909,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,7.64223791428571,0.19,12.787697,0.989400517860699,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,7.8380788952381,0.2,12.787697,0.989828292720264,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.03816607428571,0.21,12.787697,0.990264060739294,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.23024508,0.22,12.787697,0.990681130157745,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.42263443,0.23,12.787697,0.991097600459595,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.61453718857143,0.24,12.787697,0.991511710832214,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.7989433,0.25,12.787697,0.991908379802971,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,8.98352706505051,0.26,12.787697,0.992304144478235,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,9.16066517974667,0.27,12.787697,0.992682648944598,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,9.33826191824727,0.28,12.787697,0.993060764820223,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,9.50963934,0.29,12.787697,0.993424252719812,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,9.67503075555555,0.3,12.787697,0.993773673336585,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,9.83952432,0.31,12.787697,0.994119785520764,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.0036404228571,0.32,12.787697,0.994463626296709,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.16343928,0.33,12.787697,0.994796933588752,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.322014380832,0.34,12.787697,0.99512616852826,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.48074885,0.35,12.787697,0.995454150772311,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.640083392,0.36,12.787697,0.995781711822271,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.794844,0.37,12.787697,0.996098212000082,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,10.95158032,0.38,12.787697,0.996417023087936,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.1067491885714,0.39,12.787697,0.996730867800544,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.26097152,0.4,12.787697,0.997040982424235,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.41750094,0.41,12.787697,0.997353821436933,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.575937763504,0.42,12.787697,0.997668442122588,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.7291736536364,0.43,12.787697,0.997970728468462,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,11.8854656133333,0.44,12.787697,0.998276947108073,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.03982874,0.45,12.787697,0.998577245635025,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.19248176,0.46,12.787697,0.998872063318668,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.3422409527273,0.47,12.787697,0.999159152040127,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.489190576,0.48,12.787697,0.999438738824983,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.63607092,0.49,12.787697,0.999716044951786,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.787697,0.5,12.787697,1,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,12.9388510666667,0.51,12.787697,1.00028060067996,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.0909324,0.52,12.787697,1.00055999314268,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.2422424783875,0.53,12.787697,1.00083453819436,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.39640408,0.54,12.787697,1.00111020644933,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.54846681,0.55,12.787697,1.00137758992777,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.6976573333333,0.56,12.787697,1.00163504314861,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.8487551007792,0.57,12.787697,1.00189035341442,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,13.9949158933333,0.58,12.787697,1.00213163769049,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,14.14779,0.59,12.787697,1.00237751385533,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,14.316496,0.6,12.787697,1.00264052126058,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,14.4890822,0.61,12.787697,1.002899809148,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,14.6566642819048,0.62,12.787697,1.00314140444217,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,14.82728228,0.63,12.787697,1.00337634515185,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.00565864,0.64,12.787697,1.00360926865177,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.1854037704545,0.65,12.787697,1.00383000049566,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.3629884336,0.66,12.787697,1.00403345326091,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.5513,0.67,12.787697,1.00423237903098,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.7395738707071,0.68,12.787697,1.00441298344629,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,15.92467629114,0.69,12.787697,1.00457175987345,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,16.1136532,0.7,12.787697,1.00471365658048,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,16.3027011428571,0.71,12.787697,1.00483418305389,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,16.49189872,0.72,12.787697,1.00493234443115,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,16.6861851418182,0.73,12.787697,1.00500870444786,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,16.8843102351515,0.74,12.787697,1.00505994883182,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,17.083352,0.75,12.787697,1.00508320284223,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,17.2934395985455,0.76,12.787697,1.00507608617994,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,17.5053112727273,0.77,12.787697,1.00503621796349,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,17.718464032,0.78,12.787697,1.00496354073709,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,17.93608008,0.79,12.787697,1.00485623163827,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,18.1623068,0.8,12.787697,1.00470986024834,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,18.3938196708571,0.81,12.787697,1.00452403034842,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,18.6314207393714,0.82,12.787697,1.00429617779127,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,18.8744522539,0.83,12.787697,1.00402502967899,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,19.1208155,0.84,12.787697,1.00371172790515,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,19.369656415,0.85,12.787697,1.00335690552745,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,19.632897344,0.86,12.787697,1.00294060762568,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,19.9049417937778,0.87,12.787697,1.00246731370044,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,20.1880339266667,0.88,12.787697,1.00192961893085,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,20.4975559782857,0.89,12.787697,1.00129060404214,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,20.8251022857143,0.9,12.787697,1.00055818042221,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,21.16694192,0.91,12.787697,0.999734459001642,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,21.543307392,0.92,12.787697,0.998760339301281,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,21.939771024,0.93,12.787697,0.997661523190741,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,22.3746434533333,0.94,12.787697,0.996374974040084,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,22.8378663971429,0.95,12.787697,0.994916532682441,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,23.3259882036364,0.96,12.787697,0.993288032297953,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,23.8906393965714,0.97,12.787697,0.991296062683236,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,24.5702555,0.98,12.787697,0.988759571864072,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
ssr,mavg,4,25.5998314666667,0.99,12.787697,0.984668229402957,lag_df4,Lag spline df = 4,2,lag_df4__ssr__mavg,30
uv,mavg,4,0.348939914625,0.01,1.76445038733333,1.03658684644738,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.429339396054857,0.02,1.76445038733333,1.03229974543476,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.4854468878,0.03,1.76445038733333,1.02940520769623,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.531460198256,0.04,1.76445038733333,1.02709825277694,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.570290150280909,0.05,1.76445038733333,1.02520214876149,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.608565775333333,0.06,1.76445038733333,1.02338151966738,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.64579285185,0.07,1.76445038733333,1.02165949492197,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.681987515212857,0.08,1.76445038733333,1.02003371322182,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.71707240557,0.09,1.76445038733333,1.0185056065912,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.753016215709091,0.1,1.76445038733333,1.0169911244449,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.789314563566667,0.11,1.76445038733333,1.01551638644522,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.825111005444444,0.12,1.76445038733333,1.0141180937218,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.860076582076,0.13,1.76445038733333,1.01280811825201,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.8951870418,0.14,1.76445038733333,1.01155034709334,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.92993914865,0.15,1.76445038733333,1.01036431698656,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.963910693706667,0.16,1.76445038733333,1.00926350435983,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,0.997829398578909,0.17,1.76445038733333,1.00822407041848,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.03049554549091,0.18,1.76445038733333,1.007281128443,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.06210939533143,0.19,1.76445038733333,1.00642444967458,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.09264629635,0.2,1.76445038733333,1.00565059437398,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.12195891197,0.21,1.76445038733333,1.00495863894038,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.15037510146786,0.22,1.76445038733333,1.00433658455188,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.17856443613,0.23,1.76445038733333,1.00376801682913,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.20530174134667,0.24,1.76445038733333,1.00327438763757,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.23200291971429,0.25,1.76445038733333,1.00282673135849,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.25758901867,0.26,1.76445038733333,1.00244057973484,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.282364763396,0.27,1.76445038733333,1.00210484694454,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.30654421604,0.28,1.76445038733333,1.00181133470889,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.3309235534,0.29,1.76445038733333,1.00154749119798,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.35380810756444,0.3,1.76445038733333,1.00132732992957,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.3760796083675,0.31,1.76445038733333,1.00113699872215,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.39867697989333,0.32,1.76445038733333,1.00096640040439,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.42051298490667,0.33,1.76445038733333,1.00082158346347,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.44233979499048,0.34,1.76445038733333,1.00069502974507,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.46383086697403,0.35,1.76445038733333,1.00058678780945,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.485152064384,0.36,1.76445038733333,1.00049407219787,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.50586764633222,0.37,1.76445038733333,1.00041669736337,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.526465190626,0.38,1.76445038733333,1.00035094017777,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.54649524190691,0.39,1.76445038733333,1.00029652195284,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.56666881683333,0.4,1.76445038733333,1.00025006262206,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.58704123712,0.41,1.76445038733333,1.00021048532197,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.606860504844,0.42,1.76445038733333,1.0001779436636,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.6269823500725,0.43,1.76445038733333,1.00014979352686,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.6468283248,0.44,1.76445038733333,1.00012575248089,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.66686548877,0.45,1.76445038733333,1.00010411736609,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.68652428634,0.46,1.76445038733333,1.00008438752041,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.70586345254286,0.47,1.76445038733333,1.00006539127825,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.72568964166667,0.48,1.76445038733333,1.0000452813006,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.74493691477622,0.49,1.76445038733333,1.00002412344215,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.76445038733333,0.5,1.76445038733333,1,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.784299932875,0.51,1.76445038733333,0.999971812382374,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.80388643063,0.52,1.76445038733333,0.999940187966758,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.8229605780103,0.53,1.76445038733333,0.999905719220358,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.84287854172343,0.54,1.76445038733333,0.999865823092732,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.86241789998143,0.55,1.76445038733333,0.999822775979955,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.88203713654667,0.56,1.76445038733333,0.999775621813751,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.90138614414545,0.57,1.76445038733333,0.999725224626661,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.921404196132,0.58,1.76445038733333,0.9996689802867,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.94150384552,0.59,1.76445038733333,0.999608269535448,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.961998434875,0.6,1.76445038733333,0.999541954986081,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,1.98221717749067,0.61,1.76445038733333,0.999472129902526,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.00237060346095,0.62,1.76445038733333,0.999398139970003,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.02306657566429,0.63,1.76445038733333,0.999317556380531,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.04410015614857,0.64,1.76445038733333,0.999230838746317,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.06535697559524,0.65,1.76445038733333,0.9991382210499,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.08687942271273,0.66,1.76445038733333,0.999039300676011,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.10905725368,0.67,1.76445038733333,0.998931903674512,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.13112084417576,0.68,1.76445038733333,0.998819507252012,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.15384876642914,0.69,1.76445038733333,0.998697883642228,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.17717991177778,0.7,1.76445038733333,0.998566808548712,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.20100500802,0.71,1.76445038733333,0.998426392222685,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.22499112551564,0.72,1.76445038733333,0.998278262746142,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.24943836022,0.73,1.76445038733333,0.99812023710188,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.27497951767792,0.74,1.76445038733333,0.997947469018873,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.30112956863333,0.75,1.76445038733333,0.99776238317109,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.3278282834,0.76,1.76445038733333,0.99756479403978,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.355320164288,0.77,1.76445038733333,0.997352256665171,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.38318826700364,0.78,1.76445038733333,0.997127457161705,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.4125659399175,0.79,1.76445038733333,0.996880338196344,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.44331356744722,0.8,1.76445038733333,0.996610607681921,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.4753730504,0.81,1.76445038733333,0.996317363180363,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.50921984259333,0.82,1.76445038733333,0.995994552163105,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.54473633550667,0.83,1.76445038733333,0.995641314716461,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.58137415002,0.84,1.76445038733333,0.995261471553213,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.62044221986,0.85,1.76445038733333,0.994839270886915,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.661516193,0.86,1.76445038733333,0.994376442652155,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.70610418765714,0.87,1.76445038733333,0.993852216453318,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.75275760735,0.88,1.76445038733333,0.993279631964111,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.80398904628556,0.89,1.76445038733333,0.992622782008307,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.8600263364,0.9,1.76445038733333,0.991871027336932,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.92110398281,0.91,1.76445038733333,0.991012526177336,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,2.98988345813455,0.92,1.76445038733333,0.989997582596148,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.06508101454679,0.93,1.76445038733333,0.988830422043507,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.15407605128571,0.94,1.76445038733333,0.98737288370074,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.25683188008334,0.95,1.76445038733333,0.985589360821773,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.38348148444,0.96,1.76445038733333,0.98324659411787,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.5457266406325,0.97,1.76445038733333,0.980019905633169,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,3.769745567625,0.98,1.76445038733333,0.975167127610096,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
uv,mavg,4,4.142572226,0.99,1.76445038733333,0.966140187641314,lag_df4,Lag spline df = 4,2,lag_df4__uv__mavg,31
sp,mavg,4,88.1613038845,0.01,100.31247644,0.86925123619071,lag_df4,Lag spline df = 4,2,lag_df4__sp__mavg,32
sp,mavg,4,90.57908648016,0.02,100.31247644,0.852632798537724,lag_df4,Lag spline df = 4,2,lag_df4__sp__mavg,32
